25670,26925,445026600
6584,2,3480000
6584,6584,19876640
2,6584,17400
2,2,3362600
25658,228,30000000
25658,26812,1315000
15519,19834,4849163354
15519,31353,250000
15520,31354,100000
15520,16343,25680000
6987,2,2500000
6987,6987,2087826
15518,31355,60778001
15518,26138,9648999
25660,26146,322470000
25660,31356,100000000
240,5875,16600000
240,26357,2975801659
240,26305,294900000
5193,436,263012028
5193,25715,26696000
5193,15465,384231972
25662,240,3081750000
25662,431,1193500000
25662,13094,20900000
22092,6550,4000000000
22092,31357,23000000
22092,16081,39500000
22092,22238,23324668908
25665,25608,68180000
25665,4885,893980000
25665,13879,1892237
25659,25611,200000000
25659,5584,950000000
25659,26436,1185932
25666,436,23330539
25666,25716,20289250
25666,240,104924048
25666,112,18900000
25666,28951,45506163
2,25728,27500
2,2,70596842
2,25685,2935500
2,2,34617540
2,211,2670130
2,2,94639622
2,15429,100000
2,2,29077148
2,57,38850
2,2,12666738
2,15510,40076960
2,2,40847763
2,280,5460
2,2,51475779
2,15561,5460
2,2,9137543
2,57,11700
2,2,34345300
2,622,18725914
2,2,46181534
2,6987,12500
2,2,26528568
2,15429,25000
2,2,15650569
2,31358,102345942
2,2,43461836
2,31359,133756533
2,2,32795695
2,15429,26701306
2,2,38193370
15499,26138,473977000
15499,27263,1966721
25657,11071,400000
25657,26850,1818805
377,377,3170000
377,25814,1162685
377,25814,1632600
377,377,3181100
377,25814,1489500
377,377,1530500
128,27,1728309
128,128,65374
227,31360,2297093
227,227,607447
128,27,1021270
128,128,313654
25606,16642,90000000
25606,26462,1846398
25656,25618,200000000
25656,25936,1537426
25618,25805,200000000
25618,25886,1766198
25655,26812,1575249
25655,31361,10000000
25653,28910,20899000
25653,25961,2677262
25756,31362,100000000
25756,25971,2227301
25742,3863,50000000
25742,26057,2814382
25608,6068,68180000
25608,25968,1499150
25612,31363,124029979
25612,25964,2089767
25611,28957,200000000
25611,10712,144322
22109,31364,572590000
22109,22491,252770201
25613,27994,100000000
25613,25944,1562023
22110,29737,3068400
22110,22110,9127754
25648,28910,46150000
25648,25987,3394335
25649,25616,5000000
25649,4874,995000000
25649,25952,2086650
25616,31365,5000000
25616,25996,1491649
25651,25619,383000000
25651,5583,590665800
25651,25927,2839902
25619,26460,383000000
25619,25909,2289687
25643,25626,50000000
25643,5566,73711000
25643,25887,3127758
25626,9118,50000000
25626,26461,1441225
25652,25625,24000000
25652,5563,96000000
25652,25911,2991909
25625,173,24000000
25625,25998,2691946
25644,25620,12789999
25644,5598,2387210001
25644,25940,3739464
25647,25765,330000000
25647,5564,1240221000
25647,26068,1298270
25765,173,330000000
25765,25992,3835560
25641,25605,31000000
25641,5592,369000000
25641,25986,2086650
25605,31366,31000000
25605,25969,2186640
25642,25607,10000000
25642,5582,210000000
25642,26086,894142
25607,26402,10000000
25607,26171,3079409
25638,25774,1020000
25638,5210,198980000
25638,25913,3191898
25774,31367,1020000
25774,25920,3141937
25637,25776,26180000
25637,5564,172820000
25637,25941,828503
25776,21220,26180000
25776,25900,2616198
25640,25775,64953462
25640,4885,35046539
25640,25963,2196360
25639,240,130000000
25639,25941,470000000
25639,25960,86535
25634,25745,100000000
25634,5566,2305000000
25634,25884,3689464
25745,31368,100000000
25745,26087,3689466
25636,25771,10000000
25636,4885,890000000
25636,25966,1317949
25771,240,10000000
25771,25989,1498270
25633,25766,10000000
25633,5590,520000000
25633,26520,2059169
25766,28559,10000000
25766,26439,3389456
25635,25753,100000000
25635,5565,100000000
25635,25931,3339419
25753,31369,100000000
25753,25937,3789466
25630,31370,10000000
25630,26346,92789932
25630,26060,3739466
25629,25751,50000000
25629,5585,1750000000
25629,26069,318913
25751,240,50000000
25751,25977,371413
25632,25749,38350000
25632,5208,379043058
25632,26458,940638
25749,26138,38350000
25749,25889,1654163
25631,25744,510900
25631,5580,270489100
25631,26445,3839465
25744,56,510900
25744,26056,1439803
240,30101,68263000
240,240,1003594
240,31371,29900000
240,5475,513084415
25627,25722,1400000000
25627,5246,450127827
25627,26066,1596303
25722,7940,1400000000
25722,26048,3129446
25628,25718,600000000
25628,5246,865000000
25628,30535,3091937
25718,240,600000000
25718,26459,3141937
240,13094,29939801
240,228,702507520
240,240,1450572
227,27,1555906
227,227,818986
75,27,17006232
75,75,6286637
75,27,15182357
75,75,6250856
227,27,1185312
227,227,69328
128,27,1021270
128,128,33437
25624,194,10431255
25624,28781,44950000
240,240,1150266
240,326,30447029
25609,28910,18557000
25609,29179,981377
25775,25697,68883428
25775,25967,3152301
25620,31372,13030000
25620,25955,2077301
25621,25731,200000000
25621,28957,14000000
25621,25995,2549113
25731,28773,200000000
25731,25943,2314711
14307,31373,103430000
14307,14307,9001
236,19526,1040951
236,4852,1001260780
240,31374,9900000
240,13094,15700000
240,240,1000933
240,13094,24900000
240,212,12000000
240,240,1446698
25615,31375,1000006
25615,31376,159614488
1182,22867,10000000
1182,31377,700000000
1182,31378,10000000
1182,31379,10000000
1182,31380,10000000
1182,3066,10000000
1182,31381,15000000
1182,31382,50000000
1182,31383,100000000
1182,31384,10000000
1182,31385,30000000
1182,31386,10000000
1182,31387,200000000
1182,31388,50000000
1182,31389,100000000
1182,31390,50000000
1182,676,10000000
1182,31391,50000000
1182,4944,10000000
1182,31392,25000000
1182,6747,1500000000
1182,31393,10000000
1182,24738,400000000
1182,31394,10000000
1182,31395,10000000
1182,494,25000000
1182,31396,10000000
1182,31397,10000000
1182,431,10000000
1182,31398,32000000
1182,676,50000000
1182,31399,10000000
1182,31400,50000000
1182,31401,10000000
1182,240,31000000
1182,31402,25000000
1182,31403,10000000
1182,26341,330459802
1182,26707,20000000
240,431,479000000
240,27379,48000000
240,240,1014808
240,240,1000227
240,30789,9999900000
22120,31404,1080000
15500,31405,1990000
15501,552,290000
25614,31406,199660421
15542,3411,47150000
15543,94,739990000
22116,19321,74865000
25610,27323,37827780
27,75,8300000
27,27,377903
27,75,3000000
27,27,547001
27,129,1900000
27,27,1875597
27,75,1000000
27,27,2775597
27,128,1200000
27,27,2173212
27,128,1200000
27,27,2027527
27,128,1220000
27,27,1991270
27,128,1000000
27,27,1975597
27,128,1000000
27,27,1885597
27,75,9000000
27,27,4969142
27,128,1410000
27,27,2265596
27,80,1000000
27,27,2675596
27,128,1070000
27,27,2325097
27,75,1610000
27,27,1605596
27,128,1000000
27,27,2215596
27,128,1350000
27,27,1865596
27,75,3500000
27,27,447855
27,75,3000000
27,27,942855
27,75,3000000
27,27,266920
27,227,1350000
27,27,2425597
27,75,2000000
27,27,1538472
27,75,2000000
27,27,1462538
27,128,1790000
27,27,1437527
27,128,1100000
27,27,2127527
27,128,1790000
27,27,1437527
27,77,1000000
27,27,2192823
27,77,1000000
27,27,2162581
27,128,1410000
27,27,2255597
27,128,1790000
27,27,1685597
27,128,1070000
27,27,2241270
27,354,1920000
27,27,1391270
27,128,1350000
27,27,1896700
27,75,1610000
27,27,1601270
27,128,1000000
27,27,2211270
27,75,1000000
27,27,2011270
27,75,1000000
27,27,1911270
27,128,1800000
27,27,1083212
27,75,1000000
27,27,1875597
27,128,1000000
27,27,1875597
27,129,1900000
27,27,1875597
27,129,1900000
27,27,1875597
27,80,1260000
27,27,2460194
27,128,1790000
27,27,1785597
27,77,1000000
27,27,2315597
27,128,1070000
27,27,2241270
27,77,1000000
27,27,2275597
27,128,1160000
27,27,1853158
25782,31407,39990000
15544,2386,15207894
15544,15544,57953
15545,2,1000000
15545,15545,74960000
25603,25738,3763279098
25603,31408,5000000
25604,25977,100100000
25604,31409,99890000
25784,26986,53804867
25784,31410,998261
15547,112,1900000
15547,15547,15587610
15548,15765,3970600
15548,31411,490000
465,116,1048433
465,104,5100000
25778,31412,49400
25778,26036,3659301
22131,26485,11862250
22131,22004,9990000
25777,913,7000000
25777,25777,945000
135,104,1700000
135,135,503167
22130,19968,10000
22130,22130,18860000
15546,15856,7820647
15546,15546,18224903
15421,25707,15386983
15421,15421,52188251
15525,13068,4869969
15525,15525,12142825
25779,10781,573990000
25779,26920,290874682
10781,29622,574000000
10781,10781,254974
10781,26441,2391946
15526,31413,11060330
15526,31414,1009670
15521,15881,1274601051
15521,9537,295073
15522,15424,7868200000
15522,31408,5000000
15523,31415,19000000
15523,15523,15870000
15524,20713,47958834
15524,31183,96000000
15528,6820,49000000
15528,15528,40000
22140,31416,42207445
22140,31417,10000000
15529,31418,1008985
15529,4927,7818015
15530,25712,15000000
15530,16846,2884194
25773,25725,118410000
25773,28224,2625551
25725,583,118400000
15531,15602,1007804
15531,15531,17588560
25768,26162,2378783000
25768,31419,1387000
15527,15777,149990000
15527,2443,99990000
25770,31420,3278345
25770,26336,1582555618
6558,75,4000000
6558,6558,1880644
25772,25772,22262146
25772,31421,11000
15533,9361,27750
15533,26213,99962250
15534,31422,160000000
15534,18648,471429376
25764,31,9940600
25764,31423,49400
25767,25710,504100000
25767,13094,5107000
25761,31424,49010000
25761,26919,7180000
25719,31405,1000000
25719,25719,990000
15532,9537,27750
15532,15422,68062250
25763,26922,10000000
25763,26270,3892000
25757,26045,9590499
25757,31423,49400
25760,26039,8781200
25760,31425,49400
15535,31425,49400
15535,15645,9737200
5235,2,1000000
5235,5235,6269122
25758,9361,27750
25758,26264,43083521
25752,25721,35009000
25752,31426,2785000
550,104,2100000
550,116,1027000
550,116,1420429
550,104,800000
25750,9537,27750
25750,26264,20824500
116,550,2054000
116,104,900000
4563,2,2000000
4563,4563,5995392
25746,31425,49400
25746,26034,1706631
25741,2,1110000
25741,25741,4880000
15536,31427,49400
15536,15768,1059800
4563,2,2000000
4563,4563,5995392
25743,26284,1585068
25743,9297,65500
25738,31408,5000000
25738,25703,3758269098
25703,31428,5000000
25703,25838,3753259098
25710,26269,36989000
25710,26287,467101000
25719,31405,900000
25719,25719,80000
25721,25842,33612000
25721,25800,1387000
25838,25832,3748249098
25838,31408,5000000
25842,25835,31753000
25842,31429,1849000
25835,25833,27120000
25835,31419,4623000
25832,25829,3728239098
25832,31430,20000000
25833,26281,20174000
25833,14464,6936000
25829,31408,5000000
25829,26282,3723229098
6559,6584,1000000
6559,6559,3990000
15525,31431,4869969
15525,15525,11992238
15538,26139,74700000
15538,15538,80640000
25737,112,14006000
25737,26618,457625000
15539,6942,21000000
15539,31432,96278
25740,31433,300000
25740,26213,399690000
4296,17400,1000000
4296,4296,2023478
25739,26290,46967000
25739,25694,31874000
25734,25820,14910000
25734,26264,45042250
25733,26033,4831099
25733,31434,49400
550,550,1210667
550,104,600000
116,116,1001000
116,104,155500
550,427,1015667
550,104,300000
1769,112,5550106
1769,1769,14894
104,550,5500
104,104,783500
104,116,5500
104,104,139000
104,550,5500
104,104,583500
15540,15734,51289942
15540,15540,8136194
3550,15427,38533668
3550,3550,82479365
25730,29012,3490000
25730,12619,196000000
15541,31435,36271309
15541,15541,55172024
2451,1622,4000000
2451,2451,47820000
15560,25701,6255864
15560,15560,10201272
77,27,5460
77,129,1684540
77,27,5460
77,129,1684540
227,27,5460
227,227,1584540
77,27,5460
77,129,1214540
77,27,5460
77,129,1214540
129,15531,5460
129,129,992344
128,27,5460
128,128,984540
15562,7998,5000000
15562,15562,8076957
4396,31436,10000000
4396,4396,22134925
15563,31437,2900000
15563,17095,7170057
1278,13094,3303000
1278,1278,183138131
15561,2,1000000
15561,15561,25946568
13200,2,4000000
13200,13200,110437317
4666,13094,6154793
4666,4666,14963671
15429,15682,2000000
15429,15429,27317444
622,2,5000000
622,622,3010784
25729,26974,14300000
25729,25729,63175
25728,2,5500000
25728,25728,47803536
25728,2,5500000
25728,25728,87572072
25728,2,5500000
25728,25728,7444453
25728,2,5500000
25728,25728,71152000
15429,16653,5500000
15429,15429,1129760
622,2,1000000
622,622,1000784
25726,105,17240000
25726,173,14149983
15555,1784,10000000
15555,15555,4990000
129,25728,40000
129,129,9950000
15564,31438,4300000
15564,15564,4690000
75,27,12500
75,75,4477500
128,27,5460
128,128,1744540
77,27,5460
77,129,1684540
227,27,5460
227,227,1584540
130,27,5460
130,227,1284540
129,27,5460
129,129,1194540
227,27,5460
227,227,984540
15567,15256,100000000
15567,15567,99990000
25728,128,10000000
25728,25728,37793536
15565,2386,12156125
15565,15565,95498443
15566,13094,4000000
15566,15566,9623835
13019,31439,1100000
13019,13019,126365900
15568,112,9383797
15568,15568,5036582
15569,19400,13961425
15569,15569,90314010
15570,25702,2564497
15570,15570,1925503
15429,16653,5500000
15429,15429,1096768
227,27,5460
227,227,1584540
130,27,5460
130,227,1284540
130,27,5460
130,227,1284540
129,27,5460
129,129,1194540
77,27,5460
77,129,1184540
80,27,5460
80,128,1084540
80,27,5460
80,128,1084540
25724,2386,303903
25724,25724,83744
25728,75,30000000
25728,25728,7783536
25723,15600,100000000
25723,173,447350000
25723,31440,400000000
15571,31441,90000
15571,31442,720000
15571,31443,90000
15571,15571,15858099
15429,2,11000000
15429,2,10000000
15429,2,10000000
15429,15429,20294351
194,194,1002141
194,31444,398480
194,28124,100000
194,25808,1000060
25720,26500,39970000
27,128,1000000
27,27,2513864
27,75,7220000
27,27,7764791
27,128,1790000
27,27,907154
27,128,1000000
27,27,2576874
27,128,1000000
27,27,2311854
25717,31445,3800000000
25717,25717,14109852
25713,20922,5000000
25713,28247,200990000
25712,31446,15000000
25712,28246,102980000
25716,6494,20289250
25716,28241,75070000
15550,1194,51195413
15550,16241,17666377
25715,240,26696000
25715,28207,1045468000
25697,14240,68883428
25697,28258,1004990000
25706,31447,16638839
25706,27610,1937518
15549,31448,1000050
15549,18084,1334000
116,427,1077667
116,104,2000000
25711,26280,1591779
25711,9294,328222
550,116,1011262
550,104,1300000
25708,26784,115720414
25708,3137,1557460436
15551,15639,4950218
15551,31449,99990000
25707,25840,15386983
25707,28668,182990499
25702,6613,2564497
25702,27721,99980000
25701,6494,6255864
25701,27807,97039357
15421,31450,20700000
15421,15421,36931860
25704,194,990781
25704,26018,1013414
104,116,1757500
104,104,115000
104,550,2184900
104,104,99600
104,465,6661500
104,104,911167
104,116,2230429
104,104,142071
104,550,775500
104,104,497000
104,550,1445929
104,104,102404
104,135,2213167
104,104,359333
11712,316,64906300
25700,15571,1000000
25700,27981,94010000
25699,112,7788236
431,431,1000254
431,11818,1247500000
25698,26561,1018595
25698,17800,100000000
15553,2686,50000
15553,15553,551231000
13954,31451,100000
13954,31452,1000101
25694,13094,31800000
25694,25694,73000
25695,9398,223000000
25695,25695,87574
25696,28233,200660421
25696,25696,15452739
15552,13094,4146828
15552,15552,69420
15554,25859,15000000
15554,15554,957134
25859,1278,15000000
25859,28202,52980000
15555,1784,5000000
15555,15555,15726
550,116,1001191
550,104,1500000
104,550,5500
104,104,1483500
2441,14594,310714891
2441,2441,1000044
116,116,1005072
116,104,4300000
104,116,5614833
104,104,157667
25856,31453,5140000
25856,26561,1006917
116,116,1003300
116,104,2600000
104,116,5098000
104,104,1272000
1361,26237,124950000
1361,1361,1037949
25851,31454,3780985
25851,704,50000000
2686,26105,50980000
2686,2686,1000532
135,104,540000
104,135,5500
104,104,523500
25848,26624,98881794
25849,15571,2050000
25849,27982,40190000
2686,1032,28236156
2686,2686,1034209
6584,6559,40000000
6584,6584,1655227
51,2,1000000
51,2,1000000
51,2,1000000
51,2,1482810
51,2,1126630
51,2,1414420
51,2,1831050
51,2,1220700
51,2,3051800
51,2,1525900
51,2,1252354
51,51,78474336
51,2,1000000
51,2,1000000
51,2,1000000
51,2,1482810
51,2,1126630
51,2,1414420
51,2,1831050
51,2,1220700
51,2,3051800
51,2,1525900
51,2,3008214
51,51,46296612
27,75,1000000
27,27,3610205
15556,552,865681
2508,26565,200000
2508,2508,2193243
25847,7998,1250000
25847,25847,20460
15558,31455,52099
15558,17111,40500000
25844,31456,10001956
25844,31457,2050001
25844,2569,2044041
25844,31458,1907342
25844,27263,1154180
25844,31459,81986
25844,31460,37435
25844,31461,37346
25844,31462,37080
25844,31463,37080
25844,24938,36903
25844,31464,36903
25844,31465,36903
25844,31466,36725
25844,31467,36725
25844,31468,36637
25844,31469,36548
25844,31470,36370
25844,31471,36370
25844,10898,36370
25844,31472,36193
25844,108,36193
25844,31473,36104
25844,31474,36016
25844,26275,68421778
25844,31475,35838
25844,31476,35749
25844,31477,35661
25844,31478,35483
25844,31479,35306
25844,31480,35129
25844,31481,35040
25844,31482,35040
25844,31483,34862
25844,31484,34774
25844,31485,34774
25844,31486,34685
25844,31487,34330
25844,31488,34241
25844,31489,34153
25844,31490,34153
25844,31491,34153
25844,31492,34064
25844,31493,33532
25844,31494,33532
25844,31495,33266
25844,31496,33177
25844,31497,32556
25844,31498,32556
25844,31499,32379
25844,108,28564
25844,31500,27677
25844,31501,27056
25844,31502,23268
25844,31503,19693
25844,31504,16943
25844,31505,13927
25844,31506,13572
25844,31507,10734
15557,31508,820000
15429,16653,5500000
15429,15429,2840440
6559,6584,39000000
6559,6559,3911000
6584,2,1680000
6584,6584,37270000
25845,31509,6000000
3771,552,29970000
2443,26562,1001646
2443,173,35630576
173,13062,499995000
173,173,1065000
173,913,239860000
173,25804,99990000
173,173,1414696
173,31510,35102900
173,31511,51013333
173,30951,1885000
16243,5698,13510
16243,5698,11040
16243,5698,19440
16243,31512,42168
16243,31513,49528
16243,5698,11410
16243,31514,10400
16243,31515,48960
16243,31516,16968
16243,31517,36160
16243,17605,40800
16243,17605,32800
16243,31518,50400
16243,17605,20700
16243,17605,56568
16243,31519,21600
16243,31520,56568
16243,17605,18660
16243,552,34400
16243,17605,41360
16243,17605,20488
16243,194,45368
16243,17605,40800
16243,17605,34008
16243,17605,75768
16243,17605,41600
16243,31521,35200
16243,31522,13292
16243,17605,21600
16243,31523,26568
16243,31524,15530
16243,17605,38400
16243,31525,42640
16243,31526,28000
16243,17605,41840
16243,14481,12271
16243,31527,20800
16243,31528,28800
16243,14481,12271
16243,31529,41360
16243,14481,10371
16243,14481,10871
16243,31530,16800
16243,31531,11922
16243,14481,12271
16243,108,11360
16243,31532,53600
16243,31533,44568
16243,17605,50168
16243,31534,42960
16243,14481,12271
16243,31535,31120
16243,17605,38400
16243,31536,64336
16243,14481,10871
16243,17605,23768
16243,31537,30400
16243,31538,43200
16243,14481,10871
16243,31539,26560
16243,31540,40400
16243,17605,24000
16243,31541,34168
16243,17605,58168
16243,17605,14400
16243,17605,36000
16243,108,24960
16243,17605,40328
16243,31542,40800
16243,20866,40568
16243,31543,28960
16243,17605,13368
16243,31544,36800
16243,17605,18168
16243,31545,26400
16243,17605,36000
16243,17605,40000
16243,31546,33368
16243,31547,24568
16243,31548,55768
16243,31549,28000
16243,31550,74168
16243,31551,53368
16243,17605,16000
16243,17605,10400
16243,31552,60248
16243,31553,16808
16243,17605,45368
16243,552,34168
16243,5698,10740
16243,17605,36800
16243,31554,20000
16243,31555,10811
16243,17605,32000
16243,31556,11360
16243,31557,76648
16243,28124,38400
16243,240,20000
16243,31558,12681
16243,31559,11680
16243,31560,25600
16243,31561,27911
16243,108,28960
16243,17605,14400
16243,17605,36800
16243,17605,11200
16243,194,14640
16243,31562,11360
16243,31563,47600
16243,17605,45368
16243,31564,10400
16243,31565,40960
16243,5698,12140
16243,31566,20000
16243,5698,10740
16243,31567,36160
16243,31568,34640
16243,16955,426284042
16243,194,45360
16243,31569,10670
16243,31570,10368
16243,31571,19136
16243,31572,32000
16243,5698,12140
16243,3350,37600
16243,5698,10740
16243,5698,10610
16243,31573,28160
16243,31574,61128
16243,4799,36000
16243,31575,33128
16243,17605,16000
16243,5698,10740
16243,5698,10740
16243,31576,38968
16243,31577,47360
16243,31578,17660
16243,5698,10740
16243,17605,37128
16243,31579,44000
16243,31580,22400
16243,15629,26880
16243,5698,10740
16243,5698,10740
16243,31581,22400
16243,5698,10740
16243,194,40960
16243,31582,15130
16243,31583,35200
16243,31584,31248
16243,31585,44160
16243,31586,39200
16243,17605,14400
16243,31587,40000
16243,31588,40568
16243,17605,11460
16243,31589,14400
16243,31590,17128
16243,31591,16800
16243,17605,12000
16243,31592,40800
16243,31593,30400
16243,31594,27200
16243,31595,17368
16243,17605,21860
16243,17605,14400
16243,31596,47200
16243,1166,12400
16243,17605,14400
16243,31597,36000
16243,31598,15641
16243,31599,11528
16243,17605,12800
16243,31600,10400
16243,4909,18560
16243,31601,22400
16243,31602,11800
16243,31603,15230
16243,17605,14400
16243,17605,36800
16243,31604,60000
16243,31605,55760
16243,31606,46168
16243,31607,25760
16243,17605,10400
16243,31608,22800
16243,31609,30400
16243,31610,45600
16243,17605,16408
16243,31611,40808
16243,5168,36000
16243,31612,13128
16243,17605,25600
16243,21502,14400
16243,17605,56868
16243,31613,18400
16243,31614,50400
16243,31615,20168
16243,31616,10568
16243,31617,44710
16243,17605,14968
16243,17605,10400
16243,31618,11580
16243,17605,40000
16243,31619,21208
16243,31620,36160
16243,16954,10400
16243,17605,36800
16243,31621,13540
16243,17605,32000
16243,17605,20008
16243,31622,63136
16243,31623,10400
16243,17605,32800
16243,31624,43911
16243,31625,29928
16243,17605,33060
16243,31626,24000
16243,31627,24000
16243,31628,33368
16243,31629,47200
16243,17605,25600
16243,17605,44800
16243,31630,37600
16243,31631,33768
16243,31632,11620
16243,240,50400
16243,31633,52960
16243,240,26400
16243,31634,18888
16243,17605,19768
16243,31635,10400
15559,129,3800000
15559,15559,33997
25840,28758,840000000
25840,25840,6705530
25839,26247,51000000
25839,25839,8950000
14860,2,5000000
14860,14860,1200240
25841,31636,358515
25841,31637,72000000
15429,16653,5500000
15429,15429,3472178
21934,240,50000000
15411,26002,1000000
15411,15411,3998990000
15590,15774,30651852
15590,28060,296500487
15590,31638,578740382
15590,16567,98342773113
25823,26390,156537292
25823,27804,45484342405
25823,5575,973070303
21917,26083,141675317
25826,31639,10611062
25826,13094,59000000
25826,4122,1475593547
25826,26186,28454745391
15594,31640,510000
15594,30789,1999440000
25822,25793,25570000
25822,6112,1243607510
25822,6126,1243607510
25822,6109,1243607510
25822,5420,1243607470
25822,26073,2564613
21915,19082,14999800000
21915,22158,1228245802
21915,3363,450900000
21915,5242,100100000
21915,15465,475355618
15595,31641,1006336
15595,3863,100000000
15591,785,238095238
15591,15591,53882094
15592,31642,2784274
15592,240,112500000
21940,31643,5350000
21940,21940,50418000
15593,31644,39273700
15593,31645,1006300
15597,31646,1254520
15597,26126,400000000
21943,20903,29600000
21943,21943,69967305
25818,26008,3000000000
25817,228,1832485
25817,30450,5231552522
15428,31647,6902548
15428,15428,46717974
15598,15881,400000000
15598,11007,684592762
25824,431,64929680
25824,26095,53870320
25820,25820,2991000
25820,58,11869000
75,27,6964901
75,75,67099
15596,15404,30758160
15596,240,2141840
227,27,1617671
227,227,289776
25793,7998,25570000
25793,25896,1348270
25813,9942,200000000
25813,25892,1387499
25812,25791,25570000
25812,6118,130505882
25812,26003,2314651
25791,7998,25570000
